id,id_str,screen_name,profile_img_url,text,media_url,type,datetime,sentiment
95,703362302620340225,clareji17,http://pbs.twimg.com/profile_images/690855368352743426/TzKD4QjO_bigger.jpg,#HackLondon testing stuff...,,,2016-02-26 23:33:35.609679,0
96,703362358157012992,hltv,http://pbs.twimg.com/profile_images/684180764259295232/_3-6lMR0_bigger.jpg,@Prada lets get you involved in our Latina Conference https://t.co/Oppl7OyHj7 #hl2016 https://t.co/eF3WG8mGTq,http://pbs.twimg.com/media/CcLYVN5UYAE0pj_.jpg,photo,2016-02-26 23:33:49.424125,0
97,703365878545563648,Hennersz,http://pbs.twimg.com/profile_images/487186937904513024/KAXDOkA1_bigger.jpeg,"#hacklondon is less that 12 hours away, let the **** posting begin",,,2016-02-26 23:47:48.17052,-4
98,703365950779879424,PAINFULTRUTHDAY,http://pbs.twimg.com/profile_images/611614136477331457/lY6TjLJ9_bigger.jpg,"@RANDCorporation #HackLondon #hackers
The SHOCKING truth behind the FBI's pursuit of Apple
https://t.co/x7HNOEZaBn https://t.co/p7GcYMm1oM",http://pbs.twimg.com/media/CcLbmvEWoAIZLo5.jpg,photo,2016-02-26 23:48:05.619874,-2
99,703365971751407618,Hennersz,http://pbs.twimg.com/profile_images/487186937904513024/KAXDOkA1_bigger.jpeg,dat #hacklondon hype got me like https://t.co/lqM5HKVrkW,,,2016-02-26 23:48:10.409032,2
100,703382237664964609,Hack_Cambridge,http://pbs.twimg.com/profile_images/660912278951305216/4KB3qJTJ_bigger.png,RT @MLHacks: Are y'all ready? @hacklondonuk is about to kick off in the UK tomorrow! Who's excited!? #HackLondon https://t.co/0RcMlnsd8B,http://pbs.twimg.com/media/CcJyGegWIAA-m5L.jpg,photo,2016-02-27 00:52:48.513423,3
101,703413573297565700,IWodiany,http://pbs.twimg.com/profile_images/703342816643125248/zKTLyK2a_bigger.jpg,"London again. Heading there at this horrible time, but totally worth it. See you there. #HackLondon",,,2016-02-27 02:57:19.510495,-1
102,703468989163372544,alexmtk,http://pbs.twimg.com/profile_images/698159606816759808/myInWmnE_bigger.jpg,Hope you're ready for an awesome weekend! See you at #HackLondon,,,2016-02-27 06:37:31.686498,6
103,703478742535049216,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,THE DAY IS FINALLY HERE! Who's already on their way? 🏃🏇🚃🚂🚄🚐🚢🚁 #HackLondon,,,2016-02-27 07:16:17.046859,0
104,703485003649437696,AlexRBucknall,http://pbs.twimg.com/profile_images/702990703740239872/9Kl2RWG6_bigger.jpg,Can't wait for #HackLondon! On the train down for an awesome weekend @MLHacks @hacklondonuk #hackathons https://t.co/lFZg9YFXi7,http://pbs.twimg.com/media/CcNH2jQXIAAERgx.jpg,photo,2016-02-27 07:41:10.395549,4
105,703489867632635904,uepaa,http://pbs.twimg.com/profile_images/654963296689397760/olh1lUa5_bigger.png,bring on #HackLondon today!! #hackers are you ready? our SDK https://t.co/HpeF8Yuuiu is ready&amp;waiting...@hacklondonuk @MLHacks #hackathon,,,2016-02-27 08:00:29.621708,0
106,703498613423480832,jesswade,http://pbs.twimg.com/profile_images/702060138878910464/bnjBsb1V_bigger.jpg,Good luck to @KCLTech at #HackLondon this weekend!! Don't eat too much 🍕 @kclinformatics,,,2016-02-27 08:35:14.655419,6
107,703503628326281216,AndrewIColes,http://pbs.twimg.com/profile_images/668926433562112000/FZz_fjxl_bigger.jpg,"Off to #HackLondon. Stop me and ask backend dev questions - judging tomorrow, but today is just for fun! https://t.co/Wr3wsFpR9n",,,2016-02-27 08:55:10.51979,3
108,703505027319635968,KCLTech,http://pbs.twimg.com/profile_images/477047017399533569/RDPy6wAT_bigger.png,@hacklondonuk is going to be amazing!!! #HackLondon,,,2016-02-27 09:00:43.831759,4
109,703509490138746880,kclinformatics,http://pbs.twimg.com/profile_images/378800000757390858/2d23935bb42c250ddf4aef90b3d04f45_bigger.jpeg,RT @jesswade: Good luck to @KCLTech at #HackLondon this weekend!! Don't eat too much 🍕 @kclinformatics,,,2016-02-27 09:18:27.835092,6
110,703510646210621440,rohankops,http://pbs.twimg.com/profile_images/699717310890823680/4QPBMlFH_bigger.jpg,So pumped for @hacklondonuk! #hacklondon @UCLUTech @KCLTech,,,2016-02-27 09:23:03.557314,0
111,703511020862640128,ruxi_ang,http://pbs.twimg.com/profile_images/701883647905939456/a-itT7Eu_bigger.jpg,"RT @AndrewIColes: Off to #HackLondon. Stop me and ask backend dev questions - judging tomorrow, but today is just for fun! https://t.co/Wr3…",,,2016-02-27 09:24:32.867214,3
112,703512302214111233,MenaceInc,http://pbs.twimg.com/profile_images/701676609045192704/x3AfB3Au_bigger.jpg,Kinda wanna pop by #HackLondon to see what sort of great things people get coding but don't have a ticket and seeing my son today :\,,,2016-02-27 09:29:38.293253,3
113,703513025026912256,IWodiany,http://pbs.twimg.com/profile_images/703342816643125248/zKTLyK2a_bigger.jpg,So we arrived #HackLondon @96preslav @raul_lm7 Awaiting opening!,,,2016-02-27 09:32:30.652627,0
114,703515758056312832,p2pkitio,http://pbs.twimg.com/profile_images/694790010537639937/kJfiHpwc_bigger.png,RT @uepaa: bring on #HackLondon today!! #hackers are you ready? our SDK https://t.co/HpeF8Yuuiu is ready&amp;waiting...@hacklondonuk @MLHacks #…,,,2016-02-27 09:43:22.285335,0
115,703516658791542785,jakerockland,http://pbs.twimg.com/profile_images/695286720263241728/4L6e8uvN_bigger.jpg,@hacklondonuk Made it! Super stoked for opening ceremonies in just a bit. #keepcalmandackon #hacklondon,,,2016-02-27 09:46:57.075514,3
116,703517043224608768,NathanojB,http://pbs.twimg.com/profile_images/641734835019608064/5jo_dIi2_bigger.jpg,Are they censoring tweets on the feed this year? #HackLondon,,,2016-02-27 09:48:28.661942,0
117,703517435094241284,MenaceInc,http://pbs.twimg.com/profile_images/701676609045192704/x3AfB3Au_bigger.jpg,@NathanojB I hope not ¯\_(ツ)_/¯ #HackLondon,,,2016-02-27 09:50:02.136255,2
118,703517899118485504,WeAreWangley,http://pbs.twimg.com/profile_images/378800000120528281/8d0fd1917ff08a7b7678e1de64cae8c9_bigger.png,Can you play some taylor swift already? #hacklondon,,,2016-02-27 09:51:52.685608,2
119,703518907030773760,Faboor,http://pbs.twimg.com/profile_images/479377380603985920/zeMIeS77_bigger.png,At #HackLondon still sleepy. Where the coffee at?!,,,2016-02-27 09:55:53.079336,0
120,703519790019825664,rs_pachonaso,http://pbs.twimg.com/profile_images/2898963363/5cf5ea1e208ae8c3236a04089483c268_bigger.jpeg,I like bananas #hacklondon,,,2016-02-27 09:59:23.534487,2
121,703520303591395328,arianagroomedme,http://pbs.twimg.com/profile_images/620040699602436096/y5AtBGRU_bigger.jpg,We need some Ariana Grande #hacklondon,,,2016-02-27 10:01:26.057141,0
122,703520438119505920,HaseebAshraf96,http://pbs.twimg.com/profile_images/523752980047486976/-n1ZJXCS_bigger.jpeg,Please play yungen diss track against chip ples...#HackLondon,,,2016-02-27 10:01:58.069636,1
123,703521057366536192,HaseebAshraf96,http://pbs.twimg.com/profile_images/523752980047486976/-n1ZJXCS_bigger.jpeg,QM BOIZZ 4LYFE #HackLondon,,,2016-02-27 10:04:25.678029,0
124,703521251109773312,vizkakas,http://pbs.twimg.com/profile_images/702121575672369152/e1zQVk1J_bigger.jpg,Do images show up in the live feed? #HackLondon https://t.co/upmPFZNWoU,http://pbs.twimg.com/media/CcNoz5sWoAAhaPr.jpg,photo,2016-02-27 10:05:12.464753,0
125,703521343015358465,thesavage_me,http://pbs.twimg.com/profile_images/673961311366197248/Cq5Ik2cs_bigger.jpg,RT @zahrataiba: &gt;mfw I realise 200 awesome hackers will be starting their projects in &lt;48 hours at @hacklondonuk! #HackLondon #HYPE https:/…,http://pbs.twimg.com/tweet_video_thumb/CcDy_apWIAAMLw2.jpg,photo,2016-02-27 10:05:33.759989,4
126,703521453254295553,thesavage_me,http://pbs.twimg.com/profile_images/673961311366197248/Cq5Ik2cs_bigger.jpg,#hacklondon Bring out the caffeine! :D,,,2016-02-27 10:06:00.110112,0
127,703521777654341632,HaseebAshraf96,http://pbs.twimg.com/profile_images/523752980047486976/-n1ZJXCS_bigger.jpeg,Add me on Snapchat haseebashraf123 #HackLondon,,,2016-02-27 10:07:17.411762,0
128,703521901466021888,NohusTW,http://pbs.twimg.com/profile_images/635968452033798145/8zMZ_8VA_bigger.png,Hype! #HackLondon,,,2016-02-27 10:07:46.955257,0
129,703522044445663232,MPolicane,http://pbs.twimg.com/profile_images/566321934980644865/z3-UaaSJ_bigger.jpeg,Ready to win #HackLondon https://t.co/BR1iqLZxHt,http://pbs.twimg.com/media/CcNpkPpW8AAoDgG.jpg,photo,2016-02-27 10:08:21.314776,4
130,703523080317042688,NohusTW,http://pbs.twimg.com/profile_images/635968452033798145/8zMZ_8VA_bigger.png,Hype! #HackLondon,,,2016-02-27 10:12:27.977692,0
131,703523150244478977,zin_onos,http://pbs.twimg.com/profile_images/2515480995/6adggtv7ox3rcm4nsb5e_bigger.jpeg,I'm on the big screen! #HackLondon,,,2016-02-27 10:12:44.735188,1
132,703523698960166912,pietrocalzini,http://pbs.twimg.com/profile_images/642000996072333312/4BI850Fg_bigger.jpg,Francis's friend came back for an amazing hackaton #HackLondon @LucaMozzo96,,,2016-02-27 10:14:55.525547,4
133,703524156642611204,HaseebAshraf96,http://pbs.twimg.com/profile_images/523752980047486976/-n1ZJXCS_bigger.jpeg,Do you even spit bars?!??! #HackLondon,,,2016-02-27 10:16:44.652416,0
134,703524274854879233,NathanojB,http://pbs.twimg.com/profile_images/641734835019608064/5jo_dIi2_bigger.jpg,#HackLondon #panorama https://t.co/kT1MHNoodN,http://pbs.twimg.com/media/CcNrlsQXIAAIzHF.jpg,photo,2016-02-27 10:17:13.366889,0
135,703524369457422336,MPolicane,http://pbs.twimg.com/profile_images/703523071576162309/OGPVlKAI_bigger.jpg,Thanks Chris Hammond #HackLondon,,,2016-02-27 10:17:35.36181,2
136,703524521370918912,razvangeangu,http://pbs.twimg.com/profile_images/661360410264735744/pY31EzD4_bigger.jpg,Live stream on Facebook soon #HackLondon,,,2016-02-27 10:18:11.608154,0
137,703524672802054145,PandelisZ,http://pbs.twimg.com/profile_images/685797367124213760/MXbvTLbT_bigger.png,Hello UCL! #hacklondon https://t.co/89OYJP9Nc7,http://pbs.twimg.com/media/CcNr9NYWAAED0VQ.jpg,photo,2016-02-27 10:18:48.021755,0
138,703525255952916481,mbell_gb,http://pbs.twimg.com/profile_images/703342279789060096/_RZHi6Yb_bigger.jpg,I love the smell of hacking in the morning! #hacklondon,,,2016-02-27 10:21:06.687869,3
139,703525292464324612,HaseebAshraf96,http://pbs.twimg.com/profile_images/523752980047486976/-n1ZJXCS_bigger.jpeg,Do you even spit bars?!??! #HackLondon,,,2016-02-27 10:21:15.464438,0
140,703525875069886464,GWEENNNNN,http://pbs.twimg.com/profile_images/674244815484268544/jH3hm5FT_bigger.jpg,First time in UCL! #hacklondon #excited https://t.co/D0oIARWTug,http://pbs.twimg.com/media/CcNtCpuWIAAoHhB.jpg,photo,2016-02-27 10:23:34.650444,3
141,703525879935275009,arianagroomedme,http://pbs.twimg.com/profile_images/620040699602436096/y5AtBGRU_bigger.jpg,If I win the first person I'm going to thank is my mummy #hacklondon,,,2016-02-27 10:23:35.530887,6
142,703525921194680320,ramonfmir,http://pbs.twimg.com/profile_images/655400120343728129/m7tCZBDq_bigger.jpg,"Already smells like sweat? This hasn't even started guys, ffs! #HackLondon",,,2016-02-27 10:23:45.358917,2
143,703526292503838720,LucaMozzo96,http://pbs.twimg.com/profile_images/626077258478825472/YF15KP2L_bigger.jpg,@iNergmada  https://t.co/CDBBSEDn8E,,,2016-02-27 10:25:13.886595,0
144,703526596892893185,arjun_260197,http://pbs.twimg.com/profile_images/703526377316868096/hmgb7m7Y_bigger.jpg,When you can't wait to hack #HackLondon https://t.co/5LybWBQ6oK,http://pbs.twimg.com/tweet_video_thumb/CcNttDDW4AABtLX.jpg,photo,2016-02-27 10:26:26.908417,0
145,703526675838013440,TobiasBueschel,http://pbs.twimg.com/profile_images/563707153853054976/xcb0FbvH_bigger.jpeg,Let the games begin 💪💻 #hacklondon @hacklondonuk https://t.co/xKdOveDCNk,http://pbs.twimg.com/media/CcNtxU2XIAE61vg.jpg,photo,2016-02-27 10:26:45.695765,0
146,703526677197017088,PDuerholt,http://pbs.twimg.com/profile_images/378800000582757426/3fb4b0a8389fb8127b089bd08e408988_bigger.png,Prepare for duckoration! #hacklondon #rockthecodeio https://t.co/zbIofX1w1h,http://pbs.twimg.com/media/CcNtx0tW0AEWODf.jpg,photo,2016-02-27 10:26:45.910055,0
147,703527031737200641,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,Super excited to get started! Soooo #hacklondon @hacklondonuk https://t.co/LwqaeSabj5,http://pbs.twimg.com/media/CcNuGMQW0AAOYq-.jpg,photo,2016-02-27 10:28:10.468278,6
148,703527084501671936,razvangeangu,http://pbs.twimg.com/profile_images/661360410264735744/pY31EzD4_bigger.jpg,Francis's friend came back for an amazing hackathon #HackLondon @LucaMozzo96 @pietrocalzini,,,2016-02-27 10:28:22.755227,4
149,703527252416450560,MPolicane,http://pbs.twimg.com/profile_images/703523071576162309/OGPVlKAI_bigger.jpg,Hi #HackLondon,,,2016-02-27 10:29:02.682209,0
150,703527335098781697,WeAreWangley,http://pbs.twimg.com/profile_images/378800000120528281/8d0fd1917ff08a7b7678e1de64cae8c9_bigger.png,#hacklondon confirmed for moist,,,2016-02-27 10:29:22.414871,0
151,703527946355605504,davemanthan,http://pbs.twimg.com/profile_images/533025424851628032/yUHkeBPK_bigger.jpeg,#HackLondon #UCL @CapitalOneGeek are here! https://t.co/tVpPlCo1oF,http://pbs.twimg.com/media/CcNu8E_W0AA6cbx.jpg,photo,2016-02-27 10:31:48.396459,0
152,703528032477253632,Faboor,http://pbs.twimg.com/profile_images/479377380603985920/zeMIeS77_bigger.png,Opening ceremony at #HackLondon is a like. Just like the cake is!,,,2016-02-27 10:32:08.757933,4
153,703528312153448448,wilhelmklopp,http://pbs.twimg.com/profile_images/569165160716050432/NAbiVsg1_bigger.jpeg,#HackLondon opening ceremony is about to start 😀 @hacklondonuk @MLHacks https://t.co/Y9zYZtLRwW,http://pbs.twimg.com/media/CcNvQ49WAAAZ_zA.jpg,photo,2016-02-27 10:33:15.614054,0
154,703528479011282944,thesavage_me,http://pbs.twimg.com/profile_images/673961311366197248/Cq5Ik2cs_bigger.jpg,Why is #hacklondon confirmed for moist? #wat,,,2016-02-27 10:33:55.162701,0
155,703528834147205120,RuxyP,http://pbs.twimg.com/profile_images/484757649947242497/poBRttrc_bigger.jpeg,Excited for #HackLondon !,,,2016-02-27 10:35:19.847804,3
156,703528893857320960,mastergalen,http://pbs.twimg.com/profile_images/583652373060571136/NZXQ3R9p_bigger.jpg,Free food ftw. The only real reason we're all here #HackLondon #UCL,,,2016-02-27 10:35:34.024167,4
157,703528933170532352,MayaAfshar,http://pbs.twimg.com/profile_images/703528609781256192/UPzZK8Q8_bigger.jpg,Just set my twitter account to be on the Screen #HackLondon,,,2016-02-27 10:35:43.400067,0
158,703529133423226880,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,It's about to start!! (: #hacklondon @ UCL https://t.co/cxu9T5bYgJ,,,2016-02-27 10:36:31.298886,0
159,703529198804189184,heyitsvika,http://pbs.twimg.com/profile_images/596026681728638978/MryXPn4j_bigger.jpg,DITTOO YOLO #HackLondon https://t.co/6vmJ0M1VgK,,,2016-02-27 10:36:46.847323,0
160,703529376332312576,zin_onos,http://pbs.twimg.com/profile_images/2515480995/6adggtv7ox3rcm4nsb5e_bigger.jpeg,How do I tweet this??? #HackLondon  Eh7£*7¥##tweet%%sendkek,,,2016-02-27 10:37:29.184829,0
161,703529683044929536,WeAreWangley,http://pbs.twimg.com/profile_images/378800000120528281/8d0fd1917ff08a7b7678e1de64cae8c9_bigger.png,#wat #hacklondon #toomuchwater,,,2016-02-27 10:38:42.195986,0
162,703530413160005632,chirp_io,http://pbs.twimg.com/profile_images/1850647959/chester256x_bigger.png,"Good morning, #hacklondon! Want to make your hack sing? Come and say hi. The winning hack using Chirp wins a free iPad mini.",,,2016-02-27 10:41:36.320731,13
163,703530672892280832,StarsMmd,http://pbs.twimg.com/profile_images/499191618000650240/W1edeVMM_bigger.jpeg,"When you see the prettiest lady at the hackathon, say ""hi nadia"". #HackLondon",,,2016-02-27 10:42:38.358034,0
164,703531008990298112,bilawalhameed,http://pbs.twimg.com/profile_images/700479339725348864/ADGfVt55_bigger.jpg,Super excited to be at #HackLondon this weekend! the https://t.co/RzqxPvyuAE,http://pbs.twimg.com/media/CcNxtXAW0AAmVk4.jpg,photo,2016-02-27 10:43:59.005804,6
165,703531344706539520,NathanojB,http://pbs.twimg.com/profile_images/641734835019608064/5jo_dIi2_bigger.jpg,This guy... #hacklondon https://t.co/ykQRqZ8xR3,http://pbs.twimg.com/media/CcNyBOJWEAA0cYc.jpg,photo,2016-02-27 10:45:18.913626,0
166,703531397051518976,mbell_gb,http://pbs.twimg.com/profile_images/703342279789060096/_RZHi6Yb_bigger.jpg,LIVE on #Periscope: #hacklondon hackers! https://t.co/6lZd7l4ZjN,,,2016-02-27 10:45:30.911951,0
167,703531539913637888,YosufAli_,http://pbs.twimg.com/profile_images/689765321905999872/xOb1v1t3_bigger.jpg,Full house #HackLondon 2016 || @hacklondonuk https://t.co/nkCLdnJPxC,http://pbs.twimg.com/media/CcNyMn4W8AELYSi.jpg,photo,2016-02-27 10:46:05.54488,0
168,703531653315096576,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,Woooooo! #HackLondon is kicking off with an intro from @zahrataiba and @J0shSimpson! ❤️ https://t.co/BbzDhO4dwq,http://pbs.twimg.com/media/CcNyTypWwAAlElU.jpg,photo,2016-02-27 10:46:32.621316,0
169,703531695916621827,bilawalhameed,http://pbs.twimg.com/profile_images/700479339725348864/ADGfVt55_bigger.jpg,Super excited to be at #HackLondon for the first time this weekend! https://t.co/iD5D7qBQbg,http://pbs.twimg.com/media/CcNyVWUW4AAH9LZ.jpg,photo,2016-02-27 10:46:42.700912,6
170,703531812702822400,IdeeBart,http://pbs.twimg.com/profile_images/698496038093660161/zWZZaGae_bigger.jpg,"RT @chirp_io: Good morning, #hacklondon! Want to make your hack sing? Come and say hi. The winning hack using Chirp wins a free iPad mini.",,,2016-02-27 10:47:09.96762,13
171,703532066017714176,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Yes! We have our Hackademy awards! #hacklondon @ UCL https://t.co/T5MYIrgTk1,,,2016-02-27 10:48:10.43886,4
172,703532154664435712,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,RT @bilawalhameed: Super excited to be at #HackLondon for the first time this weekend! https://t.co/iD5D7qBQbg,http://pbs.twimg.com/media/CcNyVWUW4AAH9LZ.jpg,photo,2016-02-27 10:48:31.457324,6
173,703532190718631936,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,RT @hacklondonuk: Yes! We have our Hackademy awards! #hacklondon @ UCL https://t.co/T5MYIrgTk1,,,2016-02-27 10:48:40.071463,4
174,703532614964092929,p2pkitio,http://pbs.twimg.com/profile_images/694790010537639937/kJfiHpwc_bigger.png,"Good luck to everyone at #HackLondon! Can’t wait to see what you create with p2pkit.io, if you need help find us on slack channel #p2pkit",,,2016-02-27 10:50:21.245546,8
175,703532629623218177,MLHacks,http://pbs.twimg.com/profile_images/615648150238269440/jAu9gOk4_bigger.png,"This year, #HackLondon is rebranding the closing ceremony to The Hackcademy Awards https://t.co/6J3KwLpaK1",http://pbs.twimg.com/media/CcNzLtBW4AA1-f8.jpg,photo,2016-02-27 10:50:25.287684,3
176,703532774121185280,bilawalhameed,http://pbs.twimg.com/profile_images/700479339725348864/ADGfVt55_bigger.jpg,RT @MLHacks: Super excited to get started! Soooo #hacklondon @hacklondonuk https://t.co/LwqaeSabj5,http://pbs.twimg.com/media/CcNuGMQW0AAOYq-.jpg,photo,2016-02-27 10:50:59.192757,6
177,703533214674063360,JHogstrand,http://pbs.twimg.com/profile_images/658285039948570628/yx6f4mlJ_bigger.jpg,'possibly not that violently' it's @J0shSimpson it's definitely going to be that violent #hacklondon,,,2016-02-27 10:52:44.280277,-3
178,703533365853487104,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,"RT @MLHacks: This year, #HackLondon is rebranding the closing ceremony to The Hackcademy Awards https://t.co/6J3KwLpaK1",http://pbs.twimg.com/media/CcNzLtBW4AA1-f8.jpg,photo,2016-02-27 10:53:20.337886,3
179,703533589712019456,TomReadCutting,http://pbs.twimg.com/profile_images/568415724645793792/LSHSfAya_bigger.jpeg,At #hacklondon woo!,,,2016-02-27 10:54:13.648923,3
180,703533686923227136,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Our lovely judges! #hacklondon 💜 @ UCL https://t.co/G87QCFHkPy,,,2016-02-27 10:54:36.886053,3
181,703533919933743104,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,"For the amusement of #HackLondon hackers, here is a @jna_sh and @cbetta faceswap. https://t.co/Bpof9jcLmj",http://pbs.twimg.com/media/CcN0XxsW4AAR2QH.jpg,photo,2016-02-27 10:55:32.545029,3
182,703534128650706945,LMNASH91,http://pbs.twimg.com/profile_images/693385095051354112/4JpETrEN_bigger.jpg,RT @davemanthan: #HackLondon #UCL @CapitalOneGeek are here! https://t.co/tVpPlCo1oF,http://pbs.twimg.com/media/CcNu8E_W0AA6cbx.jpg,photo,2016-02-27 10:56:22.14799,0
183,703534156572184576,jna_sh,http://pbs.twimg.com/profile_images/668422692597538818/z3w4Ka43_bigger.jpg,RT @hacklondonuk: Our lovely judges! #hacklondon 💜 @ UCL https://t.co/G87QCFHkPy,,,2016-02-27 10:56:28.742768,3
184,703534494683406337,LandTanin,http://pbs.twimg.com/profile_images/681507996241911809/86k80h2x_bigger.jpg,My first Hackathon ever! #HackLondon https://t.co/TFSYhQF3ew,http://pbs.twimg.com/media/CcN05OIWEAAqjJS.jpg,photo,2016-02-27 10:57:49.90757,0
185,703534574312140800,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,ANDigital is here! #hacklondon @ UCL https://t.co/EqGpmchlPc,,,2016-02-27 10:58:08.49021,0
186,703534934330224640,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Welcome Blackrock! #hacklondon @ UCL https://t.co/F5Ym3u6x06,,,2016-02-27 10:59:34.297263,2
187,703535147174469632,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,.@LandTanin you're gonna have a fantastic time. You're in great hands at #HackLondon,,,2016-02-27 11:00:25.126459,7
188,703535287574642689,tomevansbkeys,http://pbs.twimg.com/profile_images/559340576235982848/4njSpPwH_bigger.png,Welcome Blackrock! #hacklondon @ UCL https://t.co/eMvBBLg21e,,,2016-02-27 11:00:58.481845,2
189,703535648653877248,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,If you need help remember you can use our hacklondonbot on Slack! (: #HackLondon,,,2016-02-27 11:02:24.523326,2
190,703535648700014592,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,If you need help remember you can use our @hacklondonbot on Slack! (: #HackLondon,,,2016-02-27 11:02:24.530728,2
191,703535648649711616,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,"If you have any question, remember to use our @Hacklondonbot on Slack! (: #HackLondon",,,2016-02-27 11:02:24.537261,0
192,703535648649703424,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,For the first time ever! THE HACKADEMY AWARDS! #HackLondon,,,2016-02-27 11:02:24.541794,3
193,703535648700047360,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Hello @rockthecodeIO !! (: lovely to have you here! #hacklondon,,,2016-02-27 11:02:24.570205,3
194,703535671504404480,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,So pumped to see so many hackers here today!! #HackLondon https://t.co/Fw9fOE20Wn,http://pbs.twimg.com/ext_tw_video_thumb/703535649144619008/pu/img/_7gDX0lfs7Lj4FoP.jpg,photo,2016-02-27 11:02:30.188002,0
195,703535693457453057,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,Having the opportunity to get a helping hand like this is a good shout. Good job @blackrock. #HackLondon https://t.co/uRP59rTeHC,http://pbs.twimg.com/media/CcN1_ApWoAAUdrC.jpg,photo,2016-02-27 11:02:35.85982,12
196,703536055887142912,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Hi capitalone_uk !! #hacklondon @ UCL https://t.co/n13B4fn2KU,,,2016-02-27 11:04:01.714215,0
197,703537069771984896,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,J.P Morgan is here!!! #hacklondon @ UCL https://t.co/SspsTfm4fi,,,2016-02-27 11:08:03.50451,0
198,703537741808607232,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Welcome Pusher!!! #hacklondon @ UCL https://t.co/d62dUBpwjF,,,2016-02-27 11:10:43.636453,2
199,703539038335045633,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Matt from Whitbread is here (: #hacklondon @ UCL https://t.co/do07DLcNQS,,,2016-02-27 11:15:52.778573,0
200,703539407123570688,_phzn,http://pbs.twimg.com/profile_images/641209059706847232/GFakwvGe_bigger.jpg,Just taking a quick peek around the room and there are so many awesome people at #HackLondon. :D,,,2016-02-27 11:17:20.611524,4
201,703539601676193792,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Hi bloomberg !! #hacklondon @ UCL https://t.co/LWoAQKv7ua,,,2016-02-27 11:18:07.107169,0
202,703540266674823168,OfficialUnitu,http://pbs.twimg.com/profile_images/517825192530178048/7Wu-CnsO_bigger.png,"swag bags are  ready, waiting for hackers at #HackLondon",,,2016-02-27 11:20:45.566027,0
203,703540708313989120,hacklondonuk,http://pbs.twimg.com/profile_images/689961433703059456/IKld_F7n_bigger.png,Welcome Goldman Sachs!! #hacklondon @ UCL https://t.co/sgjkeOZhuP,,,2016-02-27 11:22:30.946662,2
204,703540770096201729,mariaVrb01,http://pbs.twimg.com/profile_images/572533716137996288/D7Peyn5K_bigger.jpeg,"Ready, steady---swag bags waiting for Hackers at #HackLondon https://t.co/W6drqY6U28",http://pbs.twimg.com/media/CcN6luyWIAE44ZI.jpg,photo,2016-02-27 11:22:46.427899,0
205,703540781613719553,clareji17,http://pbs.twimg.com/profile_images/690855368352743426/TzKD4QjO_bigger.jpg,Obviously we need to put label on the microphones saying those are microphone so people can know... #HackLondon,,,2016-02-27 11:22:48.3256,0
206,703541838565744640,ruxi_ang,http://pbs.twimg.com/profile_images/701883647905939456/a-itT7Eu_bigger.jpg,Do not tell me you guys don't have enough swag #HackLondon #swag https://t.co/0KQjRQuqSg,http://pbs.twimg.com/media/CcN7jz3XIAAyxAB.jpg,photo,2016-02-27 11:27:00.857353,0
